"","term","estimate","std.error","statistic","p.value","conf.low","conf.high","outcome","sig_level","controls","restriction"
"45","defendant_some_foreign_background",-2567.7666504742,3243.06079736133,-0.791772591054543,0.429312656601917,-8957.81997404057,3822.28667309218,"punishment_fine","insig","Pers.","convicted_violating_basic_traffic_rules"
"46","defendant_log_net_income",916.448649814302,361.766154400538,2.53326254727421,0.0119695591597039,203.63283730722,1629.26446232138,"punishment_fine","**","Pers.","convicted_violating_basic_traffic_rules"
"47","case_is_not_oslo",-614.812109020505,4028.15584290829,-0.152628679970985,0.878825500972319,-8551.79887558451,7322.1746575435,"punishment_fine","insig","Pers.","convicted_violating_basic_traffic_rules"
"48","defendant_is_married",-1724.69199623898,4166.51568818449,-0.413941078184322,0.679304683455871,-9934.29985885973,6484.91586638178,"punishment_fine","insig","Pers.","convicted_violating_basic_traffic_rules"
"49","defendant_age",194.372803996369,121.710377939212,1.59701093109289,0.112176662440239,-45.9377198626004,434.683327855338,"punishment_fine","insig","Conv.","convicted_violating_basic_traffic_rules"
"50","defendant_is_woman",-1358.91039045537,5126.60686303009,-0.265070138351156,0.791286288045296,-11481.1169083667,8763.296127456,"punishment_fine","insig","Conv.","convicted_violating_basic_traffic_rules"
"51","defendant_some_foreign_background",-2744.30250098654,3805.77547357388,-0.721088913427006,0.471875276166211,-10258.5992538973,4769.99425192417,"punishment_fine","insig","Conv.","convicted_violating_basic_traffic_rules"
"52","defendant_log_net_income",431.489376990345,497.382048553634,0.86752100974512,0.386916519494013,-550.564435262773,1413.54318924346,"punishment_fine","insig","Conv.","convicted_violating_basic_traffic_rules"
"53","case_is_not_oslo",980.904377868542,4989.18245809775,0.196606234810369,0.84437764354991,-8869.96512425611,10831.7738799932,"punishment_fine","insig","Conv.","convicted_violating_basic_traffic_rules"
"54","defendant_is_married",1082.99715276271,4818.07151647924,0.224778139772009,0.822429998715171,-8430.0230984223,10596.0174039477,"punishment_fine","insig","Conv.","convicted_violating_basic_traffic_rules"
